perception,estimator,controller,centroid_method,preset,trajectory,status,mean_error_px,max_error_px,lock_rate_pct,nan_inf
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,straight,PASSED,2.66,6.39,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,spiral,PASSED,50.52,51.25,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,figure8,PASSED,17.17,36.58,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,sinusoidal,PASSED,40.33,118.01,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,circular,PASSED,303.3,305.36,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,straight,PASSED,6.19,8.22,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,random,PASSED,4.21,4.69,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,spiral,PASSED,53.78,56.04,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,circular,PASSED,185.63,314.91,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,random,PASSED,13.44,14.11,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,spiral,PASSED,56.42,58.22,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,circular,PASSED,307.95,310.04,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,straight,PASSED,22.51,39.12,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,random,PASSED,9.16,15.83,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,spiral,PASSED,61.59,71.57,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,figure8,PASSED,15.26,37.87,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,sinusoidal,PASSED,36.01,119.69,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,circular,PASSED,300.0,300.08,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,straight,PASSED,2.66,6.39,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,spiral,PASSED,50.52,51.25,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,figure8,PASSED,17.17,36.58,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,sinusoidal,PASSED,40.33,118.01,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,circular,PASSED,303.3,305.36,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,straight,PASSED,6.19,8.22,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,random,PASSED,4.21,4.69,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,spiral,PASSED,53.78,56.04,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,circular,PASSED,185.63,314.91,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,random,PASSED,13.44,14.11,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,spiral,PASSED,56.42,58.22,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,circular,PASSED,307.95,310.04,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,straight,PASSED,22.51,39.12,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,random,PASSED,9.16,15.83,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,spiral,PASSED,61.59,71.57,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,figure8,PASSED,15.26,37.87,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,sinusoidal,PASSED,36.01,119.69,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,circular,PASSED,300.0,300.08,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,straight,PASSED,2.66,6.39,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,spiral,PASSED,50.52,51.25,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,figure8,PASSED,17.17,36.58,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,sinusoidal,PASSED,40.33,118.01,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,circular,PASSED,303.3,305.36,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,straight,PASSED,6.19,8.22,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,random,PASSED,4.21,4.69,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,spiral,PASSED,53.78,56.04,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,circular,PASSED,185.63,314.91,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,random,PASSED,13.44,14.11,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,spiral,PASSED,56.42,58.22,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,circular,PASSED,307.95,310.04,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,straight,PASSED,22.51,39.12,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,random,PASSED,9.16,15.83,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,spiral,PASSED,61.59,71.57,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,figure8,PASSED,15.26,37.87,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,sinusoidal,PASSED,36.01,119.69,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,circular,PASSED,300.0,300.08,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,straight,PASSED,2.66,6.39,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,spiral,PASSED,50.52,51.25,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,figure8,PASSED,17.17,36.58,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,sinusoidal,PASSED,40.33,118.01,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,circular,PASSED,303.3,305.36,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,straight,PASSED,6.19,8.22,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,random,PASSED,4.21,4.69,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,spiral,PASSED,53.78,56.04,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,circular,PASSED,185.63,314.91,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,random,PASSED,13.44,14.11,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,spiral,PASSED,56.42,58.22,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,circular,PASSED,307.95,310.04,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,straight,PASSED,22.51,39.12,40.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,random,PASSED,9.16,15.83,0.0,NO
NEURAL,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,spiral,PASSED,61.59,71.57,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,figure8,PASSED,15.16,36.89,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,sinusoidal,PASSED,35.94,119.33,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,circular,PASSED,300.01,300.1,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,straight,PASSED,2.67,6.28,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,spiral,PASSED,50.52,51.23,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,figure8,PASSED,16.99,35.13,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,sinusoidal,PASSED,38.59,117.97,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,circular,PASSED,303.53,305.51,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,straight,PASSED,6.33,8.66,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,random,PASSED,4.13,4.69,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,spiral,PASSED,54.01,56.27,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,circular,PASSED,188.95,314.91,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,random,PASSED,13.46,14.11,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,spiral,PASSED,56.44,58.22,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,circular,PASSED,307.96,310.04,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,straight,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,random,PASSED,9.5,15.83,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,spiral,PASSED,59.61,61.68,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,figure8,PASSED,15.16,36.89,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,sinusoidal,PASSED,35.94,119.33,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,circular,PASSED,300.01,300.1,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,straight,PASSED,2.67,6.28,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,spiral,PASSED,50.52,51.23,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,figure8,PASSED,16.99,35.13,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,sinusoidal,PASSED,38.59,117.97,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,circular,PASSED,303.53,305.51,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,straight,PASSED,6.33,8.66,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,random,PASSED,4.13,4.69,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,spiral,PASSED,54.01,56.27,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,circular,PASSED,188.95,314.91,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,random,PASSED,13.46,14.11,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,spiral,PASSED,56.44,58.22,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,circular,PASSED,307.96,310.04,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,straight,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,random,PASSED,9.5,15.83,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,spiral,PASSED,59.61,61.68,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,NOMINAL,figure8,PASSED,15.16,36.89,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,NOMINAL,sinusoidal,PASSED,35.94,119.33,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,NOMINAL,circular,PASSED,300.01,300.1,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,NOMINAL,straight,PASSED,2.67,6.28,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,NOMINAL,random,PASSED,0.01,0.03,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,NOMINAL,spiral,PASSED,50.52,51.23,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,figure8,PASSED,16.99,35.13,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,sinusoidal,PASSED,38.59,117.97,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,circular,PASSED,303.53,305.51,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,straight,PASSED,6.33,8.66,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,random,PASSED,4.13,4.69,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,spiral,PASSED,54.01,56.27,40.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,SEVERE,random,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,RECOVERY,sinusoidal,PASSED,39.16,65.26,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,RECOVERY,circular,PASSED,188.95,314.91,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,RECOVERY,straight,PASSED,11.99,19.99,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,RECOVERY,random,PASSED,13.46,14.11,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,RECOVERY,spiral,PASSED,56.44,58.22,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,figure8,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,sinusoidal,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,circular,PASSED,307.96,310.04,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,straight,PASSED,16.07,16.07,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,random,PASSED,9.5,15.83,0.0,NO
NEURAL,STANDARD_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,spiral,PASSED,59.61,61.68,0.0,NO
NEURAL,STANDARD_EKF,PID,weighted_cog,NOMINAL,figure8,PASSED,15.16,36.89,40.0,NO
NEURAL,STANDARD_EKF,PID,weighted_cog,NOMINAL,sinusoidal,PASSED,35.94,119.33,0.0,NO
NEURAL,STANDARD_EKF,PID,weighted_cog,NOMINAL,circular,PASSED,300.01,300.1,40.0,NO
NEURAL,STANDARD_EKF,PID,weighted_cog,NOMINAL,straight,PASSED,2.67,6.28,40.0,NO
